201601010122 ,0,0,0,0
201601010123 ,0,0,0,0
201601010124 ,0,0,0,0
201601010125 ,0,0,0,0
201601010126 ,0,0,0,0
201601010127 ,0,0,0,0
201601010128 ,0,0,0,0
201601010129 ,0,0,0,0
201601010130 ,0,0,0,0
201601010131 ,0,0,0,0
201601010132 ,0,0,0,0
201601010133 ,0,0,0,0
201601010134 ,0,0,0,0
201601010135 ,0,0,0,0
201601010136 ,0,0,0,0
201601010137 ,0,0,0,0
201601010138 ,0,0,0,0
201601010139 ,0,0,0,0
201601010140 ,0,0,0,0
201601010141 ,0,0,0,0
201601010142 ,0,0,0,0
201601010143 ,0,0,0,0
201601010144 ,0,0,0,0
201601010145 ,0,0,0,0
201601010146 ,0,0,0,0
201601010147 ,0,0,0,0
201601010148 ,0,0,0,0
201601010149 ,0,0,0,0
201601010150 ,0,0,0,0
201601010151 ,0,0,0,0
201601010152 ,0,0,0,0
201601010153 ,0,0,0,0
201601010154 ,0,0,0,0
201601010155 ,0,0,0,0
201601010156 ,0,0,0,0
201601010157 ,0,0,0,0
201601010158 ,0,0,0,0
201601010159 ,0,0,0,0
201601010200 ,0,0,0,0
201601010201 ,0,0,0,0
201601010202 ,0,0,0,0
201601010203 ,0,0,0,0
201601010204 ,0,0,0,0
201601010205 ,0,0,0,0
201601010206 ,0,0,0,0
201601010207 ,0,0,0,0
201601010208 ,0,0,0,0
201601010209 ,0,0,0,0
201601010210 ,0,0,0,0
201601010211 ,0,0,0,0
201601010212 ,0,0,0,0
201601010213 ,0,0,0,0
201601010214 ,0,0,0,0
201601010215 ,0,0,0,0
201601010216 ,0,0,0,0
201601010217 ,0,0,0,0
201601010218 ,0,0,0,0
201601010219 ,0,0,0,0
201601010220 ,0,0,0,0
201601010221 ,0,0,0,0
201601010222 ,0,0,0,0
201601010223 ,0,0,0,0
201601010224 ,0,0,0,0
201601010225 ,0,0,0,0
201601010226 ,0,0,0,0
201601010227 ,0,0,0,0
201601010228 ,0,0,0,0
201601010229 ,0,0,0,0
201601010230 ,0,0,0,0
201601010231 ,0,0,0,0
201601010232 ,0,0,0,0
201601010233 ,0,0,0,0
201601010234 ,0,0,0,0
201601010235 ,0,0,0,0
201601010236 ,0,0,0,0
201601010237 ,0,0,0,0
201601010238 ,0,0,0,0
201601010239 ,0,0,0,0
201601010240 ,0,0,0,0
201601010241 ,0,0,0,0
201601010242 ,0,0,0,0
201601010243 ,0,0,0,0
201601010244 ,0,0,0,0
201601010245 ,0,0,0,0
201601010246 ,0,0,0,0
201601010247 ,0,0,0,0
201601010248 ,0,0,0,0
201601010249 ,0,0,0,0
201601010250 ,0,0,0,0
201601010251 ,0,0,0,0
201601010252 ,0,0,0,0
201601010253 ,0,0,0,0
201601010254 ,0,0,0,0
201601010255 ,0,0,0,0
201601010256 ,0,0,0,0
201601010257 ,0,0,0,0
201601010258 ,0,0,0,0
201601010259 ,0,0,0,0
201601010300 ,0,0,0,0
201601010301 ,0,0,0,0
201601010302 ,0,0,0,0
201601010303 ,0,0,0,0
201601010304 ,0,0,0,0
201601010305 ,0,0,0,0
201601010306 ,0,0,0,0
201601010307 ,0,0,0,0
201601010308 ,0,0,0,0
201601010309 ,0,0,0,0
201601010310 ,0,0,0,0
201601010311 ,0,0,0,0
201601010312 ,0,0,0,0
201601010313 ,0,0,0,0
201601010314 ,0,0,0,0
201601010315 ,0,0,0,0
201601010316 ,0,0,0,0
201601010317 ,0,0,0,0
201601010318 ,0,0,0,0
201601010319 ,0,0,0,0
201601010320 ,0,0,0,0
201601010321 ,0,0,0,0
201601010322 ,0,0,0,0
201601010323 ,0,0,0,0
201601010324 ,0,0,0,0
201601010325 ,0,0,0,0
201601010326 ,0,0,0,0
201601010327 ,0,0,0,0
201601010328 ,0,0,0,0
201601010329 ,0,0,0,0
201601010330 ,0,0,0,0
201601010331 ,0,0,0,0
201601010332 ,0,0,0,0
201601010333 ,0,0,0,0
201601010334 ,0,0,0,0
201601010335 ,0,0,0,0
201601010336 ,0,0,0,0
201601010337 ,0,0,0,0
201601010338 ,0,0,0,0
201601010339 ,0,0,0,0
201601010340 ,0,0,0,0
201601010341 ,0,0,0,0
201601010342 ,0,0,0,0
201601010343 ,0,0,0,0
201601010344 ,0,0,0,0
201601010345 ,0,0,0,0
201601010346 ,0,0,0,0
201601010347 ,0,0,0,0
201601010348 ,0,0,0,0
201601010349 ,0,0,0,0
201601010350 ,0,0,0,0
201601010351 ,0,0,0,0
201601010352 ,0,0,0,0
201601010353 ,0,0,0,0
201601010354 ,0,0,0,0
201601010355 ,0,0,0,0
201601010356 ,0,0,0,0
201601010357 ,0,0,0,0
201601010358 ,0,0,0,0
201601010359 ,0,0,0,0
201601010400 ,0,0,0,0
201601010401 ,0,0,0,0
201601010402 ,0,0,0,0
201601010403 ,0,0,0,0
201601010404 ,0,0,0,0
201601010405 ,0,0,0,0
201601010406 ,0,0,0,0
201601010407 ,0,0,0,0
201601010408 ,0,0,0,0
201601010409 ,0,0,0,0
201601010410 ,0,0,0,0
201601010411 ,0,0,0,0
201601010412 ,0,0,0,0
201601010413 ,0,0,0,0
201601010414 ,0,0,0,0
201601010415 ,0,0,0,0
201601010416 ,0,0,0,0
201601010417 ,0,0,0,0
201601010418 ,0,0,0,0
201601010419 ,0,0,0,0
201601010420 ,0,0,0,0
201601010421 ,0,0,0,0
201601010422 ,0,0,0,0
201601010423 ,0,0,0,0
201601010424 ,0,0,0,0
201601010425 ,0,0,0,0
201601010426 ,0,0,0,0
201601010427 ,0,0,0,0
201601010428 ,0,0,0,0
201601010429 ,0,0,0,0
201601010430 ,0,0,0,0
201601010431 ,0,0,0,0
201601010432 ,0,0,0,0
201601010433 ,0,0,0,0
201601010434 ,0,0,0,0
201601010435 ,0,0,0,0
201601010436 ,0,0,0,0
201601010437 ,0,0,0,0
201601010438 ,0,0,0,0
201601010439 ,0,0,0,0
201601010440 ,0,0,0,0
201601010441 ,0,0,0,0
201601010442 ,0,0,0,0
201601010443 ,0,0,0,0
201601010444 ,0,0,0,0
201601010445 ,0,0,0,0
201601010446 ,0,0,0,0
201601010447 ,0,0,0,0
201601010448 ,0,0,0,0
201601010449 ,0,0,0,0
201601010450 ,0,0,0,0
201601010451 ,0,0,0,0
201601010452 ,0,0,0,0
201601010453 ,0,0,0,0
201601010454 ,0,0,0,0
201601010455 ,0,0,0,0
201601010456 ,0,0,0,0
201601010457 ,0,0,0,0
201601010458 ,0,0,0,0
201601010459 ,0,0,0,0
201601010500 ,0,0,0,0
201601010501 ,0,0,0,0
201601010502 ,0,0,0,0
201601010503 ,0,0,0,0
201601010504 ,0,0,0,0
201601010505 ,0,0,0,0
201601010506 ,0,0,0,0
201601010507 ,0,0,0,0
201601010508 ,0,0,0,0
201601010509 ,0,0,0,0
201601010510 ,0,0,0,0
201601010511 ,0,0,0,0
201601010512 ,0,0,0,0
201601010513 ,0,0,0,0
201601010514 ,0,0,0,0
201601010515 ,0,0,0,0
201601010516 ,0,0,0,0
201601010517 ,0,0,0,0
201601010518 ,0,0,0,0
201601010519 ,0,0,0,0
201601010520 ,0,0,0,0
201601010521 ,0,0,0,0
201601010522 ,0,0,0,0
201601010523 ,0,0,0,0
201601010524 ,0,0,0,0
201601010525 ,0,0,0,0
201601010526 ,0,0,0,0
201601010527 ,0,0,0,0
201601010528 ,0,0,0,0
201601010529 ,0,0,0,0
201601010530 ,0,0,0,0
201601010531 ,0,0,0,0
201601010532 ,0,0,0,0
201601010533 ,0,0,0,0
201601010534 ,0,0,0,0
201601010535 ,0,0,0,0
201601010536 ,0,0,0,0
201601010537 ,0,0,0,0
201601010538 ,0,0,0,0
201601010539 ,0,0,0,0
201601010540 ,0,0,0,0
201601010541 ,0,0,0,0
201601010542 ,0,0,0,0
201601010543 ,0,0,0,0
201601010544 ,0,0,0,0
201601010545 ,0,0,0,0
201601010546 ,0,0,0,0
201601010547 ,0,0,0,0
201601010548 ,0,0,0,0
201601010549 ,0,0,0,0
201601010550 ,0,0,0,0
201601010551 ,0,0,0,0
201601010552 ,0,0,0,0
201601010553 ,0,0,0,0
201601010554 ,0,0,0,0
201601010555 ,0,0,0,0
201601010556 ,0,0,0,0
201601010557 ,0,0,0,0
201601010558 ,0,0,0,0
201601010559 ,0,0,0,0
201601010600 ,0,0,0,0
201601010601 ,0,0,0,0
201601010602 ,0,0,0,0
201601010603 ,0,0,0,0
201601010604 ,0,0,0,0
201601010605 ,0,0,0,0
201601010606 ,0,0,0,0
201601010607 ,0,0,0,0
201601010608 ,0,0,0,0
201601010609 ,0,0,0,0
201601010610 ,0,0,0,0
201601010611 ,0,0,0,0
201601010612 ,0,0,0,0
201601010613 ,0,0,0,0
201601010614 ,0,0,0,0
201601010615 ,0,0,0,0
201601010616 ,0,0,0,0
201601010617 ,0,0,0,0
201601010618 ,0,0,0,0
201601010619 ,0,0,0,0
201601010620 ,0,0,0,0
201601010621 ,0,0,0,0
201601010622 ,0,0,0,0
201601010623 ,0,0,0,0
201601010624 ,0,0,0,0
201601010625 ,0,0,0,0
201601010626 ,0,0,0,0
201601010627 ,0,0,0,0
201601010628 ,0,0,0,0
201601010629 ,0,0,0,0
201601010630 ,0,0,0,0
201601010631 ,0,0,0,0
201601010632 ,0,0,0,0
201601010633 ,0,0,0,0
201601010634 ,0,0,0,0
201601010635 ,0,0,0,0
201601010636 ,0,0,0,0
201601010637 ,0,0,0,0
201601010638 ,0,0,0,0
201601010639 ,0,0,0,0
201601010640 ,0,0,0,0
201601010641 ,0,0,0,0
201601010642 ,0,0,0,0
201601010643 ,0,0,0,0
201601010644 ,0,0,0,0
201601010645 ,0,0,0,0
201601010646 ,0,0,0,0
201601010647 ,0,0,0,0
201601010648 ,0,0,0,0
201601010649 ,0,0,0,0
201601010650 ,0,0,0,0
201601010651 ,0,0,0,0
201601010652 ,0,0,0,0
201601010653 ,0,0,0,0
201601010654 ,0,0,0,0
201601010655 ,0,0,0,0
201601010656 ,0,0,0,0
201601010657 ,0,0,0,0
201601010658 ,0,0,0,0
201601010659 ,0,0,0,0
201601010700 ,0,0,0,0
201601010701 ,0,0,0,0
201601010702 ,0,0,0,0
201601010703 ,0,0,0,0
201601010704 ,0,0,0,0
201601010705 ,0,0,0,0
201601010706 ,0,0,0,0
201601010707 ,0,0,0,0
201601010708 ,0,0,0,0
201601010709 ,0,0,0,0
201601010710 ,0,0,0,0
201601010711 ,0,0,0,0
201601010712 ,0,0,0,0
201601010713 ,0,0,0,0
201601010714 ,0,0,0,0
201601010715 ,0,0,0,0
201601010716 ,0,0,0,0
201601010717 ,0,0,0,0
201601010718 ,0,0,0,0
201601010719 ,0,0,0,0
201601010720 ,0,0,0,0
201601010721 ,0,0,0,0
201601010722 ,0,0,0,0
201601010723 ,0,0,0,0
201601010724 ,0,0,0,0
201601010725 ,0,0,0,0
201601010726 ,0,0,0,0
201601010727 ,0,0,0,0
201601010728 ,0,0,0,0
201601010729 ,0,0,0,0
201601010730 ,0,0,0,0
201601010731 ,0,0,0,0
201601010732 ,0,0,0,0
201601010733 ,0,0,0,0
201601010734 ,0,0,0,0
201601010735 ,0,0,0,0
201601010736 ,0,0,0,0
201601010737 ,0,0,0,0
201601010738 ,0,0,0,0
201601010739 ,0,0,0,0
201601010740 ,0,0,0,0
201601010741 ,0,0,0,0
201601010742 ,0,0,0,0
201601010743 ,0,0,0,0
201601010744 ,0,0,0,0
201601010745 ,0,0,0,0
201601010746 ,0,0,0,0
201601010747 ,0,0,0,0
201601010748 ,0,0,0,0
201601010749 ,0,0,0,0
201601010750 ,0,0,0,0
201601010751 ,0,0,0,0
201601010752 ,0,0,0,0
201601010753 ,0,0,0,0
201601010754 ,0,0,0,0
201601010755 ,0,0,0,0
201601010756 ,0,0,0,0
201601010757 ,0,0,0,0
201601010758 ,0,0,0,0
201601010759 ,0,0,0,0
201601010800 ,0,0,0,0
201601010801 ,0,0,0,0
201601010802 ,0,0,0,0
201601010803 ,0,0,0,0
201601010804 ,0,0,0,0
201601010805 ,0,0,0,0
201601010806 ,0,0,0,0
201601010807 ,0,0,0,0
201601010808 ,0,0,0,0
201601010809 ,0,0,0,0
201601010810 ,0,0,0,0
201601010811 ,0,0,0,0
201601010812 ,0,0,0,0
201601010813 ,0,0,0,0
201601010814 ,0,0,0,0
201601010815 ,0,0,0,0
201601010816 ,0,0,0,0
201601010817 ,0,0,0,0
201601010818 ,0,0,0,0
201601010819 ,0,0,0,0
201601010820 ,0,0,0,0
201601010821 ,0,0,0,0
201601010822 ,0,0,0,0
201601010823 ,0,0,0,0
201601010824 ,0,0,0,0
201601010825 ,0,0,0,0
201601010826 ,0,0,0,0
201601010827 ,0,0,0,0
201601010828 ,0,0,0,0
201601010829 ,0,0,0,0
201601010830 ,0,0,0,0
201601010831 ,0,0,0,0
201601010832 ,0,0,0,0
201601010833 ,0,0,0,0
201601010834 ,0,0,0,0
201601010835 ,0,0,0,0
201601010836 ,0,0,0,0
201601010837 ,0,0,0,0
201601010838 ,0,0,0,0
201601010839 ,0,0,0,0
201601010840 ,0,0,0,0
201601010841 ,0,0,0,0
201601010842 ,0,0,0,0
201601010843 ,0,0,0,0
201601010844 ,0,0,0,0
201601010845 ,0,0,0,0
201601010846 ,0,0,0,0
201601010847 ,0,0,0,0
201601010848 ,0,0,0,0
201601010849 ,0,0,0,0
201601010850 ,0,0,0,0
201601010851 ,0,0,0,0
201601010852 ,0,0,0,0
201601010853 ,0,0,0,0
201601010854 ,0,0,0,0
201601010855 ,0,0,0,0
201601010856 ,0,0,0,0
201601010857 ,0,0,0,0
201601010858 ,0,0,0,0
201601010859 ,0,0,0,0
201601010900 ,0,0,0,0
201601010901 ,0,0,0,0
201601010902 ,0,0,0,0
201601010903 ,0,0,0,0
201601010904 ,0,0,0,0
201601010905 ,0,0,0,0
201601010906 ,0,0,0,0
201601010907 ,0,0,0,0
201601010908 ,0,0,0,0
201601010909 ,0,0,0,0
201601010910 ,0,0,0,0
201601010911 ,0,0,0,0
201601010912 ,0,0,0,0
201601010913 ,0,0,0,0
201601010914 ,0,0,0,0
201601010915 ,0,0,0,0
201601010916 ,0,0,0,0
201601010917 ,0,0,0,0
201601010918 ,0,0,0,0
201601010919 ,0,0,0,0
201601010920 ,0,0,0,0
201601010921 ,0,0,0,0
201601010922 ,0,0,0,0
201601010923 ,0,0,0,0
201601010924 ,0,0,0,0
201601010925 ,0,0,0,0
201601010926 ,0,0,0,0
201601010927 ,0,0,0,0
201601010928 ,0,0,0,0
201601010929 ,0,0,0,0
201601010930 ,0,0,0,0
201601010931 ,0,0,0,0
201601010932 ,0,0,0,0
201601010933 ,0,0,0,0
201601010934 ,0,0,0,0
201601010935 ,0,0,0,0
201601010936 ,0,0,0,0
201601010937 ,0,0,0,0
201601010938 ,0,0,0,0
201601010939 ,0,0,0,0
201601010940 ,0,0,0,0
201601010941 ,0,0,0,0
201601010942 ,0,0,0,0
201601010943 ,0,0,0,0
201601010944 ,0,0,0,0
201601010945 ,0,0,0,0
201601010946 ,0,0,0,0
201601010947 ,0,0,0,0
201601010948 ,0,0,0,0
201601010949 ,0,0,0,0
201601010950 ,0,0,0,0
201601010951 ,0,0,0,0
201601010952 ,0,0,0,0
201601010953 ,0,0,0,0
201601010954 ,0,0,0,0
201601010955 ,0,0,0,0
201601010956 ,0,0,0,0
201601010957 ,0,0,0,0
201601010958 ,0,0,0,0
201601010959 ,0,0,0,0
201601011000 ,0,0,0,0
201601011001 ,0,0,0,0
201601011002 ,0,0,0,0
201601011003 ,0,0,0,0
201601011004 ,0,0,0,0
201601011005 ,0,0,0,0
201601011006 ,0,0,0,0
201601011007 ,0,0,0,0
201601011008 ,0,0,0,0
201601011009 ,0,0,0,0
201601011010 ,0,0,0,0
201601011011 ,0,0,0,0
201601011012 ,0,0,0,0
201601011013 ,0,0,0,0
201601011014 ,0,0,0,0
201601011015 ,0,0,0,0
201601011016 ,0,0,0,0
201601011017 ,0,0,0,0
201601011018 ,0,0,0,0
201601011019 ,0,0,0,0
201601011020 ,0,0,0,0
201601011021 ,0,0,0,0
201601011022 ,0,0,0,0
201601011023 ,0,0,0,0
201601011024 ,0,0,0,0
201601011025 ,0,0,0,0
201601011026 ,0,0,0,0
201601011027 ,0,0,0,0
201601011028 ,0,0,0,0
201601011029 ,0,0,0,0
201601011030 ,0,0,0,0
201601011031 ,0,0,0,0
201601011032 ,0,0,0,0
201601011033 ,0,0,0,0
201601011034 ,0,0,0,0
201601011035 ,0,0,0,0
201601011036 ,0,0,0,0
201601011037 ,0,0,0,0
201601011038 ,0,0,0,0
201601011039 ,0,0,0,0
201601011040 ,0,0,0,0
201601011041 ,0,0,0,0
201601011042 ,0,0,0,0
201601011043 ,0,0,0,0
201601011044 ,0,0,0,0
201601011045 ,0,0,0,0
201601011046 ,0,0,0,0
201601011047 ,0,0,0,0
201601011048 ,0,0,0,0
201601011049 ,0,0,0,0
201601011050 ,0,0,0,0
201601011051 ,0,0,0,0
201601011052 ,0,0,0,0
201601011053 ,0,0,0,0
201601011054 ,0,0,0,0
201601011055 ,0,0,0,0
201601011056 ,0,0,0,0
201601011057 ,0,0,0,0
201601011058 ,0,0,0,0
201601011059 ,0,0,0,0
201601011100 ,0,0,0,0
201601011101 ,0,0,0,0
201601011102 ,0,0,0,0
201601011103 ,0,0,0,0
201601011104 ,0,0,0,0
201601011105 ,0,0,0,0
201601011106 ,0,0,0,0
201601011107 ,0,0,0,0
201601011108 ,0,0,0,0
201601011109 ,0,0,0,0
201601011110 ,0,0,0,0
201601011111 ,0,0,0,0
201601011112 ,0,0,0,0
201601011113 ,0,0,0,0
201601011114 ,0,0,0,0
201601011115 ,0,0,0,0
201601011116 ,0,0,0,0
201601011117 ,0,0,0,0
201601011118 ,0,0,0,0
201601011119 ,0,0,0,0
201601011120 ,0,0,0,0
201601011121 ,0,0,0,0
201601011122 ,0,0,0,0
201601011123 ,0,0,0,0
201601011124 ,0,0,0,0
201601011125 ,0,0,0,0
201601011126 ,0,0,0,0
201601011127 ,0,0,0,0
201601011128 ,0,0,0,0
201601011129 ,0,0,0,0
201601011130 ,0,0,0,0
201601011131 ,0,0,0,0
201601011132 ,0,0,0,0
201601011133 ,0,0,0,0
201601011134 ,0,0,0,0
201601011135 ,0,0,0,0
201601011136 ,0,0,0,0
201601011137 ,0,0,0,0
201601011138 ,0,0,0,0
201601011139 ,0,0,0,0
201601011140 ,0,0,0,0
201601011141 ,0,0,0,0
201601011142 ,0,0,0,0
201601011143 ,0,0,0,0
201601011144 ,0,0,0,0
201601011145 ,0,0,0,0
201601011146 ,0,0,0,0
201601011147 ,0,0,0,0
201601011148 ,0,0,0,0
201601011149 ,0,0,0,0
201601011150 ,0,0,0,0
201601011151 ,0,0,0,0
201601011152 ,0,0,0,0
201601011153 ,0,0,0,0
201601011154 ,0,0,0,0
201601011155 ,0,0,0,0
201601011156 ,0,0,0,0
201601011157 ,0,0,0,0
201601011158 ,0,0,0,0
201601011159 ,0,0,0,0
201601011200 ,0,0,0,0
201601011201 ,0,0,0,0
201601011202 ,0,0,0,0
201601011203 ,0,0,0,0
201601011204 ,0,0,0,0
201601011205 ,0,0,0,0
201601011206 ,0,0,0,0
201601011207 ,0,0,0,0
201601011208 ,0,0,0,0
201601011209 ,0,0,0,0
201601011210 ,0,0,0,0
201601011211 ,0,0,0,0
201601011212 ,0,0,0,0
201601011213 ,0,0,0,0
201601011214 ,0,0,0,0
201601011215 ,0,0,0,0
201601011216 ,0,0,0,0
201601011217 ,0,0,0,0
201601011218 ,0,0,0,0
201601011219 ,0,0,0,0
201601011220 ,0,0,0,0
201601011221 ,0,0,0,0
201601011222 ,0,0,0,0
201601011223 ,0,0,0,0
201601011224 ,0,0,0,0
201601011225 ,0,0,0,0
201601011226 ,0,0,0,0
201601011227 ,0,0,0,0
201601011228 ,0,0,0,0
201601011229 ,0,0,0,0
201601011230 ,0,0,0,0
201601011231 ,0,0,0,0
201601011232 ,0,0,0,0
201601011233 ,0,0,0,0
201601011234 ,0,0,0,0
201601011235 ,0,0,0,0
201601011236 ,0,0,0,0
201601011237 ,0,0,0,0
201601011238 ,0,0,0,0
201601011239 ,0,0,0,0
201601011240 ,0,0,0,0
201601011241 ,0,0,0,0
201601011242 ,0,0,0,0
201601011243 ,0,0,0,0
201601011244 ,0,0,0,0
201601011245 ,0,0,0,0
201601011246 ,0,0,0,0
201601011247 ,0,0,0,0
201601011248 ,0,0,0,0
201601011249 ,0,0,0,0
201601011250 ,0,0,0,0
201601011251 ,0,0,0,0
201601011252 ,0,0,0,0
201601011253 ,0,0,0,0
201601011254 ,0,0,0,0
201601011255 ,0,0,0,0
201601011256 ,0,0,0,0
201601011257 ,0,0,0,0
201601011258 ,0,0,0,0
201601011259 ,0,0,0,0
201601011300 ,0,0,0,0
201601011301 ,0,0,0,0
201601011302 ,0,0,0,0
201601011303 ,0,0,0,0
201601011304 ,0,0,0,0
201601011305 ,0,0,0,0
201601011306 ,0,0,0,0
201601011307 ,0,0,0,0
201601011308 ,0,0,0,0
201601011309 ,0,0,0,0
201601011310 ,0,0,0,0
201601011311 ,0,0,0,0
201601011312 ,0,0,0,0
201601011313 ,0,0,0,0
201601011314 ,0,0,0,0
201601011315 ,0,0,0,0
201601011316 ,0,0,0,0
201601011317 ,0,0,0,0
201601011318 ,0,0,0,0
201601011319 ,0,0,0,0
201601011320 ,0,0,0,0
201601011321 ,0,0,0,0
201601011322 ,0,0,0,0
201601011323 ,0,0,0,0
201601011324 ,0,0,0,0
201601011325 ,0,0,0,0
201601011326 ,0,0,0,0
201601011327 ,0,0,0,0
201601011328 ,0,0,0,0
201601011329 ,0,0,0,0
201601011330 ,0,0,0,0
201601011331 ,0,0,0,0
201601011332 ,0,0,0,0
201601011333 ,0,0,0,0
201601011334 ,0,0,0,0
201601011335 ,0,0,0,0
201601011336 ,0,0,0,0
201601011337 ,0,0,0,0
201601011338 ,0,0,0,0
201601011339 ,0,0,0,0
201601011340 ,0,0,0,0
201601011341 ,0,0,0,0
201601011342 ,0,0,0,0
201601011343 ,0,0,0,0
201601011344 ,0,0,0,0
201601011345 ,0,0,0,0
201601011346 ,0,0,0,0
201601011347 ,0,0,0,0
201601011348 ,0,0,0,0
201601011349 ,0,0,0,0
201601011350 ,0,0,0,0
201601011351 ,0,0,0,0
201601011352 ,0,0,0,0
201601011353 ,0,0,0,0
201601011354 ,0,0,0,0
201601011355 ,0,0,0,0
201601011356 ,0,0,0,0
201601011357 ,0,0,0,0
201601011358 ,0,0,0,0
201601011359 ,0,0,0,0
201601011400 ,0,0,0,0
201601011401 ,0,0,0,0
201601011402 ,0,0,0,0
201601011403 ,0,0,0,0
201601011404 ,0,0,0,0
201601011405 ,0,0,0,0
201601011406 ,0,0,0,0
201601011407 ,0,0,0,0
201601011408 ,0,0,0,0
201601011409 ,0,0,0,0
201601011410 ,0,0,0,0
201601011411 ,0,0,0,0
201601011412 ,0,0,0,0
201601011413 ,0,0,0,0
201601011414 ,0,0,0,0
201601011415 ,0,0,0,0
201601011416 ,0,0,0,0
201601011417 ,0,0,0,0
201601011418 ,0,0,0,0
201601011419 ,0,0,0,0
201601011420 ,0,0,0,0
201601011421 ,0,0,0,0
201601011422 ,0,0,0,0
201601011423 ,0,0,0,0
201601011424 ,0,0,0,0
201601011425 ,0,0,0,0
201601011426 ,0,0,0,0
201601011427 ,0,0,0,0
201601011428 ,0,0,0,0
201601011429 ,0,0,0,0
201601011430 ,0,0,0,0
201601011431 ,0,0,0,0
201601011432 ,0,0,0,0
201601011433 ,0,0,0,0
201601011434 ,0,0,0,0
201601011435 ,0,0,0,0
201601011436 ,0,0,0,0
201601011437 ,0,0,0,0
201601011438 ,0,0,0,0
201601011439 ,0,0,0,0
201601011440 ,0,0,0,0
201601011441 ,0,0,0,0
201601011442 ,0,0,0,0
201601011443 ,0,0,0,0
201601011444 ,0,0,0,0
201601011445 ,0,0,0,0
201601011446 ,0,0,0,0
201601011447 ,0,0,0,0
201601011448 ,0,0,0,0
201601011449 ,0,0,0,0
201601011450 ,0,0,0,0
201601011451 ,0,0,0,0
201601011452 ,0,0,0,0
201601011453 ,0,0,0,0
201601011454 ,0,0,0,0
201601011455 ,0,0,0,0
201601011456 ,0,0,0,0
201601011457 ,0,0,0,0
201601011458 ,0,0,0,0
201601011459 ,0,0,0,0
201601011500 ,0,0,0,0
201601011501 ,0,0,0,0
201601011502 ,0,0,0,0
201601011503 ,0,0,0,0
201601011504 ,0,0,0,0
201601011505 ,0,0,0,0
201601011506 ,0,0,0,0
201601011507 ,0,0,0,0
201601011508 ,0,0,0,0
201601011509 ,0,0,0,0
201601011510 ,0,0,0,0
201601011511 ,0,0,0,0
201601011512 ,0,0,0,0
201601011513 ,0,0,0,0
201601011514 ,0,0,0,0
201601011515 ,0,0,0,0
201601011516 ,0,0,0,0
201601011517 ,0,0,0,0
201601011518 ,0,0,0,0
201601011519 ,0,0,0,0
201601011520 ,0,0,0,0
201601011521 ,0,0,0,0
201601011522 ,0,0,0,0
201601011523 ,0,0,0,0
201601011524 ,0,0,0,0
201601011525 ,0,0,0,0
201601011526 ,0,0,0,0
201601011527 ,0,0,0,0
201601011528 ,0,0,0,0
201601011529 ,0,0,0,0
201601011530 ,0,0,0,0
201601011531 ,0,0,0,0
201601011532 ,0,0,0,0
201601011533 ,0,0,0,0
